Category,MatchedTerms,AddressHex,AddressDec,Name,Signature,TypeSignature
REFINE,Refine|EquipRefine,0x1da6c50,31091792,Cc.Thedream.Mmo.Data.EquipRefineFxInfo$$set_Id,"void Cc_Thedream_Mmo_Data_EquipRefineFxInfo__set_Id (Cc_Thedream_Mmo_Data_EquipRefineFxInfo_o* __this, int32_t value, const MethodInfo* method);",viii
REFINE,Refine|EquipRefine,0x1da67a0,31090592,Cc.Thedream.Mmo.Data.EquipRefineFxInfo$$get_EffectId,"System_String_o* Cc_Thedream_Mmo_Data_EquipRefineFxInfo__get_EffectId (Cc_Thedream_Mmo_Data_EquipRefineFxInfo_o* __this, const MethodInfo* method);",iii
REFINE,Refine|EquipRefine,0x1da6bd0,31091664,Cc.Thedream.Mmo.Data.EquipRefineFxInfo$$set_EffectId,"void Cc_Thedream_Mmo_Data_EquipRefineFxInfo__set_EffectId (Cc_Thedream_Mmo_Data_EquipRefineFxInfo_o* __this, System_String_o* value, const MethodInfo* method);",viii
REFINE,Refine|EquipRefine,0x1da6890,31090832,Cc.Thedream.Mmo.Data.EquipRefineFxInfo$$get_Level,"int32_t Cc_Thedream_Mmo_Data_EquipRefineFxInfo__get_Level (Cc_Thedream_Mmo_Data_EquipRefineFxInfo_o* __this, const MethodInfo* method);",iii
REFINE,Refine|EquipRefine,0x1da6d10,31091984,Cc.Thedream.Mmo.Data.EquipRefineFxInfo$$set_Level,"void Cc_Thedream_Mmo_Data_EquipRefineFxInfo__set_Level (Cc_Thedream_Mmo_Data_EquipRefineFxInfo_o* __this, int32_t value, const MethodInfo* method);",viii
REFINE,Refine|EquipRefine,0x1da69f0,31091184,Cc.Thedream.Mmo.Data.EquipRefineFxInfo$$get_Shadow,"System_String_o* Cc_Thedream_Mmo_Data_EquipRefineFxInfo__get_Shadow (Cc_Thedream_Mmo_Data_EquipRefineFxInfo_o* __this, const MethodInfo* method);",iii
REFINE,Refine|EquipRefine,0x1da6f90,31092624,Cc.Thedream.Mmo.Data.EquipRefineFxInfo$$set_Shadow,"void Cc_Thedream_Mmo_Data_EquipRefineFxInfo__set_Shadow (Cc_Thedream_Mmo_Data_EquipRefineFxInfo_o* __this, System_String_o* value, const MethodInfo* method);",viii
REFINE,Refine|EquipRefine,0x1da6950,31091024,Cc.Thedream.Mmo.Data.EquipRefineFxInfo$$get_ShadowDuration,"float Cc_Thedream_Mmo_Data_EquipRefineFxInfo__get_ShadowDuration (Cc_Thedream_Mmo_Data_EquipRefineFxInfo_o* __this, const MethodInfo* method);",fii
REFINE,Refine|EquipRefine,0x1da6dd0,31092176,Cc.Thedream.Mmo.Data.EquipRefineFxInfo$$set_ShadowDuration,"void Cc_Thedream_Mmo_Data_EquipRefineFxInfo__set_ShadowDuration (Cc_Thedream_Mmo_Data_EquipRefineFxInfo_o* __this, float value, const MethodInfo* method);",vifi
REFINE,Refine|EquipRefine,0x1da69a0,31091104,Cc.Thedream.Mmo.Data.EquipRefineFxInfo$$get_ShadowInterval,"float Cc_Thedream_Mmo_Data_EquipRefineFxInfo__get_ShadowInterval (Cc_Thedream_Mmo_Data_EquipRefineFxInfo_o* __this, const MethodInfo* method);",fii
REFINE,Refine|EquipRefine,0x1da6eb0,31092400,Cc.Thedream.Mmo.Data.EquipRefineFxInfo$$set_ShadowInterval,"void Cc_Thedream_Mmo_Data_EquipRefineFxInfo__set_ShadowInterval (Cc_Thedream_Mmo_Data_EquipRefineFxInfo_o* __this, float value, const MethodInfo* method);",vifi
REFINE,Refine|EquipRefine,0x1da6a40,31091264,Cc.Thedream.Mmo.Data.EquipRefineFxInfo$$get_WearCount,"int32_t Cc_Thedream_Mmo_Data_EquipRefineFxInfo__get_WearCount (Cc_Thedream_Mmo_Data_EquipRefineFxInfo_o* __this, const MethodInfo* method);",iii
REFINE,Refine|EquipRefine,0x1da7010,31092752,Cc.Thedream.Mmo.Data.EquipRefineFxInfo$$set_WearCount,"void Cc_Thedream_Mmo_Data_EquipRefineFxInfo__set_WearCount (Cc_Thedream_Mmo_Data_EquipRefineFxInfo_o* __this, int32_t value, const MethodInfo* method);",viii
REFINE,Refine|EquipRefine,0x1da6a90,31091344,Cc.Thedream.Mmo.Data.EquipRefineFxInfo$$get_Weight,"int32_t Cc_Thedream_Mmo_Data_EquipRefineFxInfo__get_Weight (Cc_Thedream_Mmo_Data_EquipRefineFxInfo_o* __this, const MethodInfo* method);",iii
REFINE,Refine|EquipRefine,0x1da70d0,31092944,Cc.Thedream.Mmo.Data.EquipRefineFxInfo$$set_Weight,"void Cc_Thedream_Mmo_Data_EquipRefineFxInfo__set_Weight (Cc_Thedream_Mmo_Data_EquipRefineFxInfo_o* __this, int32_t value, const MethodInfo* method);",viii
REFINE,Refine|EquipRefine,0x1da5340,31085376,Cc.Thedream.Mmo.Data.EquipRefineFxInfo$$Equals,"bool Cc_Thedream_Mmo_Data_EquipRefineFxInfo__Equals (Cc_Thedream_Mmo_Data_EquipRefineFxInfo_o* __this, Il2CppObject* other, const MethodInfo* method);",iiii
REFINE,Refine|EquipRefine,0x1da53c0,31085504,Cc.Thedream.Mmo.Data.EquipRefineFxInfo$$Equals,"bool Cc_Thedream_Mmo_Data_EquipRefineFxInfo__Equals (Cc_Thedream_Mmo_Data_EquipRefineFxInfo_o* __this, Cc_Thedream_Mmo_Data_EquipRefineFxInfo_o* other, const MethodInfo* method);",iiii
REFINE,Refine|EquipRefine,0x1da5550,31085904,Cc.Thedream.Mmo.Data.EquipRefineFxInfo$$GetHashCode,"int32_t Cc_Thedream_Mmo_Data_EquipRefineFxInfo__GetHashCode (Cc_Thedream_Mmo_Data_EquipRefineFxInfo_o* __this, const MethodInfo* method);",iii
REFINE,Refine|EquipRefine,0x1da5f50,31088464,Cc.Thedream.Mmo.Data.EquipRefineFxInfo$$ToString,"System_String_o* Cc_Thedream_Mmo_Data_EquipRefineFxInfo__ToString (Cc_Thedream_Mmo_Data_EquipRefineFxInfo_o* __this, const MethodInfo* method);",iii
REFINE,Refine|EquipRefine,0x1da5fc0,31088576,Cc.Thedream.Mmo.Data.EquipRefineFxInfo$$WriteTo,"void Cc_Thedream_Mmo_Data_EquipRefineFxInfo__WriteTo (Cc_Thedream_Mmo_Data_EquipRefineFxInfo_o* __this, Google_Protobuf_CodedOutputStream_o* output, const MethodInfo* method);",viii
REFINE,Refine|EquipRefine,0x1da4d10,31083792,Cc.Thedream.Mmo.Data.EquipRefineFxInfo$$CalculateSize,"int32_t Cc_Thedream_Mmo_Data_EquipRefineFxInfo__CalculateSize (Cc_Thedream_Mmo_Data_EquipRefineFxInfo_o* __this, const MethodInfo* method);",iii
REFINE,Refine|EquipRefine,0x1da5a70,31087216,Cc.Thedream.Mmo.Data.EquipRefineFxInfo$$MergeFrom,"void Cc_Thedream_Mmo_Data_EquipRefineFxInfo__MergeFrom (Cc_Thedream_Mmo_Data_EquipRefineFxInfo_o* __this, Cc_Thedream_Mmo_Data_EquipRefineFxInfo_o* other, const MethodInfo* method);",viii
REFINE,Refine|EquipRefine,0x1da5da0,31088032,Cc.Thedream.Mmo.Data.EquipRefineFxInfo$$MergeFrom,"void Cc_Thedream_Mmo_Data_EquipRefineFxInfo__MergeFrom (Cc_Thedream_Mmo_Data_EquipRefineFxInfo_o* __this, Google_Protobuf_CodedInputStream_o* input, const MethodInfo* method);",viii
REFINE,Refine|EquipRefine,0x1da64f0,31089904,Cc.Thedream.Mmo.Data.EquipRefineFxInfo$$.cctor,void Cc_Thedream_Mmo_Data_EquipRefineFxInfo___cctor (const MethodInfo* method);,vi
REFINE,Refine|EquipRefine,0x1daadb0,31108528,Cc.Thedream.Mmo.Data.EquipRefineFxInfo.<>c$$.cctor,void Cc_Thedream_Mmo_Data_EquipRefineFxInfo___c___cctor (const MethodInfo* method);,vi
REFINE,Refine|EquipRefine,0x1dabbf0,31112176,Cc.Thedream.Mmo.Data.EquipRefineFxInfo.<>c$$.ctor,"void Cc_Thedream_Mmo_Data_EquipRefineFxInfo___c___ctor (Cc_Thedream_Mmo_Data_EquipRefineFxInfo___c_o* __this, const MethodInfo* method);",vii
REFINE,Refine|EquipRefine,0x1daac00,31108096,Cc.Thedream.Mmo.Data.EquipRefineFxInfo.<>c$$<.cctor>b__59_0,"Cc_Thedream_Mmo_Data_EquipRefineFxInfo_o* Cc_Thedream_Mmo_Data_EquipRefineFxInfo___c____cctor_b__59_0 (Cc_Thedream_Mmo_Data_EquipRefineFxInfo___c_o* __this, const MethodInfo* method);",iii
REFINE,Refine|EquipRefine,0x1da4bb0,31083440,Cc.Thedream.Mmo.Data.EquipRefineFxInfoMap$$get_Parser,Google_Protobuf_MessageParser_EquipRefineFxInfoMap__o* Cc_Thedream_Mmo_Data_EquipRefineFxInfoMap__get_Parser (const MethodInfo* method);,ii
REFINE,Refine|EquipRefine,0x1da4ad0,31083216,Cc.Thedream.Mmo.Data.EquipRefineFxInfoMap$$get_Descriptor,Google_Protobuf_Reflection_MessageDescriptor_o* Cc_Thedream_Mmo_Data_EquipRefineFxInfoMap__get_Descriptor (const MethodInfo* method);,ii
REFINE,Refine|EquipRefine,0x1da4c20,31083552,Cc.Thedream.Mmo.Data.EquipRefineFxInfoMap$$pb::Google.Protobuf.IMessage.get_Descriptor,"Google_Protobuf_Reflection_MessageDescriptor_o* Cc_Thedream_Mmo_Data_EquipRefineFxInfoMap__pb__Google_Protobuf_IMessage_get_Descriptor (Cc_Thedream_Mmo_Data_EquipRefineFxInfoMap_o* __this, const MethodInfo* method);",iii
REFINE,Refine|EquipRefine,0x1da49c0,31082944,Cc.Thedream.Mmo.Data.EquipRefineFxInfoMap$$.ctor,"void Cc_Thedream_Mmo_Data_EquipRefineFxInfoMap___ctor (Cc_Thedream_Mmo_Data_EquipRefineFxInfoMap_o* __this, const MethodInfo* method);",vii
REFINE,Refine|EquipRefine,0x1da4a40,31083072,Cc.Thedream.Mmo.Data.EquipRefineFxInfoMap$$.ctor,"void Cc_Thedream_Mmo_Data_EquipRefineFxInfoMap___ctor (Cc_Thedream_Mmo_Data_EquipRefineFxInfoMap_o* __this, Cc_Thedream_Mmo_Data_EquipRefineFxInfoMap_o* other, const MethodInfo* method);",viii
REFINE,Refine|EquipRefine,0x1da4200,31080960,Cc.Thedream.Mmo.Data.EquipRefineFxInfoMap$$Clone,"Cc_Thedream_Mmo_Data_EquipRefineFxInfoMap_o* Cc_Thedream_Mmo_Data_EquipRefineFxInfoMap__Clone (Cc_Thedream_Mmo_Data_EquipRefineFxInfoMap_o* __this, const MethodInfo* method);",iii
REFINE,Refine|EquipRefine,0x1da4b60,31083360,Cc.Thedream.Mmo.Data.EquipRefineFxInfoMap$$get_Map,"Google_Protobuf_Collections_MapField_int__EquipRefineFxInfo__o* Cc_Thedream_Mmo_Data_EquipRefineFxInfoMap__get_Map (Cc_Thedream_Mmo_Data_EquipRefineFxInfoMap_o* __this, const MethodInfo* method);",iii
REFINE,Refine|EquipRefine,0x1da4390,31081360,Cc.Thedream.Mmo.Data.EquipRefineFxInfoMap$$Equals,"bool Cc_Thedream_Mmo_Data_EquipRefineFxInfoMap__Equals (Cc_Thedream_Mmo_Data_EquipRefineFxInfoMap_o* __this, Il2CppObject* other, const MethodInfo* method);",iiii
REFINE,Refine|EquipRefine,0x1da42e0,31081184,Cc.Thedream.Mmo.Data.EquipRefineFxInfoMap$$Equals,"bool Cc_Thedream_Mmo_Data_EquipRefineFxInfoMap__Equals (Cc_Thedream_Mmo_Data_EquipRefineFxInfoMap_o* __this, Cc_Thedream_Mmo_Data_EquipRefineFxInfoMap_o* other, const MethodInfo* method);",iiii
REFINE,Refine|EquipRefine,0x1da44c0,31081664,Cc.Thedream.Mmo.Data.EquipRefineFxInfoMap$$GetHashCode,"int32_t Cc_Thedream_Mmo_Data_EquipRefineFxInfoMap__GetHashCode (Cc_Thedream_Mmo_Data_EquipRefineFxInfoMap_o* __this, const MethodInfo* method);",iii
REFINE,Refine|EquipRefine,0x1da46e0,31082208,Cc.Thedream.Mmo.Data.EquipRefineFxInfoMap$$ToString,"System_String_o* Cc_Thedream_Mmo_Data_EquipRefineFxInfoMap__ToString (Cc_Thedream_Mmo_Data_EquipRefineFxInfoMap_o* __this, const MethodInfo* method);",iii
REFINE,Refine|EquipRefine,0x1da4750,31082320,Cc.Thedream.Mmo.Data.EquipRefineFxInfoMap$$WriteTo,"void Cc_Thedream_Mmo_Data_EquipRefineFxInfoMap__WriteTo (Cc_Thedream_Mmo_Data_EquipRefineFxInfoMap_o* __this, Google_Protobuf_CodedOutputStream_o* output, const MethodInfo* method);",viii
REFINE,Refine|EquipRefine,0x1da4160,31080800,Cc.Thedream.Mmo.Data.EquipRefineFxInfoMap$$CalculateSize,"int32_t Cc_Thedream_Mmo_Data_EquipRefineFxInfoMap__CalculateSize (Cc_Thedream_Mmo_Data_EquipRefineFxInfoMap_o* __this, const MethodInfo* method);",iii
REFINE,Refine|EquipRefine,0x1da4570,31081840,Cc.Thedream.Mmo.Data.EquipRefineFxInfoMap$$MergeFrom,"void Cc_Thedream_Mmo_Data_EquipRefineFxInfoMap__MergeFrom (Cc_Thedream_Mmo_Data_EquipRefineFxInfoMap_o* __this, Cc_Thedream_Mmo_Data_EquipRefineFxInfoMap_o* other, const MethodInfo* method);",viii
REFINE,Refine|EquipRefine,0x1da45f0,31081968,Cc.Thedream.Mmo.Data.EquipRefineFxInfoMap$$MergeFrom,"void Cc_Thedream_Mmo_Data_EquipRefineFxInfoMap__MergeFrom (Cc_Thedream_Mmo_Data_EquipRefineFxInfoMap_o* __this, Google_Protobuf_CodedInputStream_o* input, const MethodInfo* method);",viii
REFINE,Refine|EquipRefine,0x1da4800,31082496,Cc.Thedream.Mmo.Data.EquipRefineFxInfoMap$$.cctor,void Cc_Thedream_Mmo_Data_EquipRefineFxInfoMap___cctor (const MethodInfo* method);,vi
REFINE,Refine|EquipRefine,0x1dab1a0,31109536,Cc.Thedream.Mmo.Data.EquipRefineFxInfoMap.<>c$$.cctor,void Cc_Thedream_Mmo_Data_EquipRefineFxInfoMap___c___cctor (const MethodInfo* method);,vi
REFINE,Refine|EquipRefine,0x1daba10,31111696,Cc.Thedream.Mmo.Data.EquipRefineFxInfoMap.<>c$$.ctor,"void Cc_Thedream_Mmo_Data_EquipRefineFxInfoMap___c___ctor (Cc_Thedream_Mmo_Data_EquipRefineFxInfoMap___c_o* __this, const MethodInfo* method);",vii
REFINE,Refine|EquipRefine,0x1daa6b0,31106736,Cc.Thedream.Mmo.Data.EquipRefineFxInfoMap.<>c$$<.cctor>b__24_0,"Cc_Thedream_Mmo_Data_EquipRefineFxInfoMap_o* Cc_Thedream_Mmo_Data_EquipRefineFxInfoMap___c____cctor_b__24_0 (Cc_Thedream_Mmo_Data_EquipRefineFxInfoMap___c_o* __this, const MethodInfo* method);",iii
RNG,Random,0x11da8a0,18720928,UnityChan.RandomWind$$Start,"void UnityChan_RandomWind__Start (UnityChan_RandomWind_o* __this, const MethodInfo* method);",vii
RNG,Random,0x11da900,18721024,UnityChan.RandomWind$$Update,"void UnityChan_RandomWind__Update (UnityChan_RandomWind_o* __this, const MethodInfo* method);",vii
RNG,Random,0x11da7e0,18720736,UnityChan.RandomWind$$RandomChange,"System_Collections_IEnumerator_o* UnityChan_RandomWind__RandomChange (UnityChan_RandomWind_o* __this, const MethodInfo* method);",iii
RNG,Random,0x11dab40,18721600,UnityChan.RandomWind$$.ctor,"void UnityChan_RandomWind___ctor (UnityChan_RandomWind_o* __this, const MethodInfo* method);",vii
RNG,Random,0x11daad0,18721488,UnityChan.RandomWind$$.cctor,void UnityChan_RandomWind___cctor (const MethodInfo* method);,vi
RNG,Random,0x11e0150,18743632,UnityChan.RandomWind.<RandomChange>d__9$$.ctor,"void UnityChan_RandomWind__RandomChange_d__9___ctor (UnityChan_RandomWind__RandomChange_d__9_o* __this, int32_t __1__state, const MethodInfo* method);",viii
RNG,Random,0x11e0100,18743552,UnityChan.RandomWind.<RandomChange>d__9$$System.IDisposable.Dispose,"void UnityChan_RandomWind__RandomChange_d__9__System_IDisposable_Dispose (UnityChan_RandomWind__RandomChange_d__9_o* __this, const MethodInfo* method);",vii
RNG,Random,0x11dff10,18743056,UnityChan.RandomWind.<RandomChange>d__9$$MoveNext,"bool UnityChan_RandomWind__RandomChange_d__9__MoveNext (UnityChan_RandomWind__RandomChange_d__9_o* __this, const MethodInfo* method);",iii
RNG,Random,0x11dfff0,18743280,UnityChan.RandomWind.<RandomChange>d__9$$System.Collections.Generic.IEnumerator<System.Object>.get_Current,"Il2CppObject* UnityChan_RandomWind__RandomChange_d__9__System_Collections_Generic_IEnumerator_System_Object__get_Current (UnityChan_RandomWind__RandomChange_d__9_o* __this, const MethodInfo* method);",iii
RNG,Random,0x11e0040,18743360,UnityChan.RandomWind.<RandomChange>d__9$$System.Collections.IEnumerator.Reset,"void UnityChan_RandomWind__RandomChange_d__9__System_Collections_IEnumerator_Reset (UnityChan_RandomWind__RandomChange_d__9_o* __this, const MethodInfo* method);",vii
RNG,Random,0x11e00b0,18743472,UnityChan.RandomWind.<RandomChange>d__9$$System.Collections.IEnumerator.get_Current,"Il2CppObject* UnityChan_RandomWind__RandomChange_d__9__System_Collections_IEnumerator_get_Current (UnityChan_RandomWind__RandomChange_d__9_o* __this, const MethodInfo* method);",iii
RNG,Random,0x130b7b0,19969968,Dream.Utilities.GameUtils$$GetRandomRange,"int32_t Dream_Utilities_GameUtils__GetRandomRange (int32_t min, int32_t max, const MethodInfo* method);",iiii
REFINE,Refine|EquipRefine,0x10e0110,17694992,Dream.Data.BaseModel$$LoadLocalData<EquipRefineFxInfoMap>,"Cc_Thedream_Mmo_Data_EquipRefineFxInfoMap_o* Dream_Data_BaseModel__LoadLocalData_EquipRefineFxInfoMap_ (Dream_Data_BaseModel_o* __this, System_String_o* name, Google_Protobuf_MessageParser_T__o* parser, const MethodInfo_10E0110* method);",iiiii
REFINE,Refine|EquipRefine,0x10e0fd0,17698768,Dream.Data.DataManager$$GetModel<EquipRefineFxModel>,"Dream_Data_EquipRefineFxModel_o* Dream_Data_DataManager__GetModel_EquipRefineFxModel_ (Dream_Data_DataManager_o* __this, const MethodInfo_10E0FD0* method);",iii
REFINE,Refine|EquipRefine,0x6a93e0,6984672,Dream.Data.EquipRefineFxModel$$.ctor,"void Dream_Data_EquipRefineFxModel___ctor (Dream_Data_EquipRefineFxModel_o* __this, const MethodInfo* method);",vii
REFINE,Refine|EquipRefine,0x6a9290,6984336,Dream.Data.EquipRefineFxModel$$Init,"void Dream_Data_EquipRefineFxModel__Init (Dream_Data_EquipRefineFxModel_o* __this, const MethodInfo* method);",vii
REFINE,Refine|EquipRefine,0x6a9240,6984256,Dream.Data.EquipRefineFxModel$$GetMapList,"Google_Protobuf_Collections_MapField_int__EquipRefineFxInfo__o* Dream_Data_EquipRefineFxModel__GetMapList (Dream_Data_EquipRefineFxModel_o* __this, const MethodInfo* method);",iii
RNG,Random,0xb0a4f0,11576560,Dream.Effects.RandomPositionOffset$$Start,"void Dream_Effects_RandomPositionOffset__Start (Dream_Effects_RandomPositionOffset_o* __this, const MethodInfo* method);",vii
RNG,Random,0xb0a5f0,11576816,Dream.Effects.RandomPositionOffset$$.ctor,"void Dream_Effects_RandomPositionOffset___ctor (Dream_Effects_RandomPositionOffset_o* __this, const MethodInfo* method);",vii
RNG,Random,0xb0a640,11576896,Dream.Effects.RandomRotation$$OnEnable,"void Dream_Effects_RandomRotation__OnEnable (Dream_Effects_RandomRotation_o* __this, const MethodInfo* method);",vii
RNG,Random,0xb0a7c0,11577280,Dream.Effects.RandomRotation$$.ctor,"void Dream_Effects_RandomRotation___ctor (Dream_Effects_RandomRotation_o* __this, const MethodInfo* method);",vii
RNG,Random,0xb0a810,11577360,Dream.Effects.RandomUV$$Awake,"void Dream_Effects_RandomUV__Awake (Dream_Effects_RandomUV_o* __this, const MethodInfo* method);",vii
RNG,Random,0xb0a890,11577488,Dream.Effects.RandomUV$$GetMaterial,"void Dream_Effects_RandomUV__GetMaterial (Dream_Effects_RandomUV_o* __this, const MethodInfo* method);",vii
RNG,Random,0xb0a910,11577616,Dream.Effects.RandomUV$$Update,"void Dream_Effects_RandomUV__Update (Dream_Effects_RandomUV_o* __this, const MethodInfo* method);",vii
RNG,Random,0xb0aab0,11578032,Dream.Effects.RandomUV$$.ctor,"void Dream_Effects_RandomUV___ctor (Dream_Effects_RandomUV_o* __this, const MethodInfo* method);",vii
RNG,Random,0x74f220,7664160,Dream.Game.FairyActor$$RandomEnd,"void Dream_Game_FairyActor__RandomEnd (Dream_Game_FairyActor_o* __this, const MethodInfo* method);",vii
RNG,Random,0x752e00,7679488,Dream.Game.FairyRandomState$$.ctor,"void Dream_Game_FairyRandomState___ctor (Dream_Game_FairyRandomState_o* __this, int32_t fairyState, Dream_Game_FairyActor_o* fairyActor, const MethodInfo* method);",viiii
RNG,Random,0x752be0,7678944,Dream.Game.FairyRandomState$$OnStateExit,"void Dream_Game_FairyRandomState__OnStateExit (Dream_Game_FairyRandomState_o* __this, const MethodInfo* method);",vii
RNG,Random,0x752a30,7678512,Dream.Game.FairyRandomState$$OnStateEnter,"void Dream_Game_FairyRandomState__OnStateEnter (Dream_Game_FairyRandomState_o* __this, const MethodInfo* method);",vii
RNG,Random,0x752d70,7679344,Dream.Game.FairyRandomState$$OnUpdate,"void Dream_Game_FairyRandomState__OnUpdate (Dream_Game_FairyRandomState_o* __this, const MethodInfo* method);",vii
RNG,Random,0x730a80,7539328,Dream.Game.PendantActor$$RandomEnd,"void Dream_Game_PendantActor__RandomEnd (Dream_Game_PendantActor_o* __this, const MethodInfo* method);",vii
RNG,Random,0x6c43f0,7095280,Dream.Game.RandomState$$.ctor,"void Dream_Game_RandomState___ctor (Dream_Game_RandomState_o* __this, System_String_o* name, Dream_Game_PendantActor_o* pa, const MethodInfo* method);",viiii
RNG,Random,0x6c3fb0,7094192,Dream.Game.RandomState$$OnStateExit,"void Dream_Game_RandomState__OnStateExit (Dream_Game_RandomState_o* __this, const MethodInfo* method);",vii
RNG,Random,0x6c3d20,7093536,Dream.Game.RandomState$$OnStateEnter,"void Dream_Game_RandomState__OnStateEnter (Dream_Game_RandomState_o* __this, const MethodInfo* method);",vii
RNG,Random,0x6c4200,7094784,Dream.Game.RandomState$$PlayFalconAudio,"void Dream_Game_RandomState__PlayFalconAudio (Dream_Game_RandomState_o* __this, const MethodInfo* method);",vii
RNG,Random,0x6c40d0,7094480,Dream.Game.RandomState$$OnUpdate,"void Dream_Game_RandomState__OnUpdate (Dream_Game_RandomState_o* __this, const MethodInfo* method);",vii
RNG,Random,0x6c3aa0,7092896,Dream.Game.RandomState$$EndState,"void Dream_Game_RandomState__EndState (Dream_Game_RandomState_o* __this, const MethodInfo* method);",vii
REFINE,Refine|EquipRefine,0x6e80c0,7241920,Dream.Game.RoleActor$$OverEquipRefineShadow,"void Dream_Game_RoleActor__OverEquipRefineShadow (Dream_Game_RoleActor_o* __this, const MethodInfo* method);",vii
RNG,Random,0x72fef0,7536368,Dream.Game.Patrol$$setNextRandomPosition,"void Dream_Game_Patrol__setNextRandomPosition (Dream_Game_Patrol_o* __this, const MethodInfo* method);",vii
RNG,Random,0x7f7140,8352064,Dream.Game.PlayerSkillManager$$GenerateLocalRandomPoint,"UnityEngine_Vector2_o Dream_Game_PlayerSkillManager__GenerateLocalRandomPoint (float L, float W, const MethodInfo* method);",iffi
RNG,Random,0x9b86c0,10192576,Dream.Game.MumaActorEntity$$GetRandomFreeSeat,"int32_t Dream_Game_MumaActorEntity__GetRandomFreeSeat (Dream_Game_MumaActorEntity_o* __this, const MethodInfo* method);",iii
RNG,Random,0x91a160,9544032,Dream.Game.SmallTrainActorEntity$$PlayRandomSound,"void Dream_Game_SmallTrainActorEntity__PlayRandomSound (Dream_Game_SmallTrainActorEntity_o* __this, const MethodInfo* method);",vii
RNG,Random,0xa73d50,10960208,Dream.Game.CarrierActorEntity$$GetRandomFreeSeat,"int32_t Dream_Game_CarrierActorEntity__GetRandomFreeSeat (Dream_Game_CarrierActorEntity_o* __this, const MethodInfo* method);",iii
RNG,Random,0xa73800,10958848,Dream.Game.CarrierActorEntity$$GetChangeRandomFreeSeat,"int32_t Dream_Game_CarrierActorEntity__GetChangeRandomFreeSeat (Dream_Game_CarrierActorEntity_o* __this, int32_t nowSeat, const MethodInfo* method);",iiii
REFINE,Refine,0x7e9550,8295760,Dream.Game.PlayerActorEntity$$GetRefineLevelBySlot,"int32_t Dream_Game_PlayerActorEntity__GetRefineLevelBySlot (Dream_Game_PlayerActorEntity_o* __this, int32_t slot, const MethodInfo* method);",iiii
REFINE,Refine,0x6da010,7184400,Dream.Game.RoleActorEntity$$SetEquipListRefineLevel,"void Dream_Game_RoleActorEntity__SetEquipListRefineLevel (Dream_Game_RoleActorEntity_o* __this, Cc_Thedream_Mmo_Protocal_EquipSummary_o* equipSummary, bool reset, const MethodInfo* method);",viiii
REFINE,Refine|EquipRefine,0x6dcaa0,7195296,Dream.Game.RoleActorEntity$$get_LastEquipRefineChange,"bool Dream_Game_RoleActorEntity__get_LastEquipRefineChange (Dream_Game_RoleActorEntity_o* __this, const MethodInfo* method);",iii
REFINE,Refine,0x6dcc70,7195760,Dream.Game.RoleActorEntity$$get_ShadowRefineFxInfo,"Cc_Thedream_Mmo_Data_EquipRefineFxInfo_o* Dream_Game_RoleActorEntity__get_ShadowRefineFxInfo (Dream_Game_RoleActorEntity_o* __this, const MethodInfo* method);",iii
REFINE,Refine|EquipRefine,0x6db8f0,7190768,Dream.Game.RoleActorEntity$$UpdateEquipRefineFx,"void Dream_Game_RoleActorEntity__UpdateEquipRefineFx (Dream_Game_RoleActorEntity_o* __this, const MethodInfo* method);",vii
REFINE,Refine|EquipRefine,0x20a92c0,34247360,Dream.Game.MessageActionPool<ToClientEquipRefineAoiResultNotify>$$Get,ToClientEquipRefineAoiResultNotify_o* Dream_Game_MessageActionPool_ToClientEquipRefineAoiResultNotify___Get (const MethodInfo_20A92C0* method);,ii
REFINE,Refine|EquipRefine,0x20a9430,34247728,Dream.Game.MessageActionPool<ToClientEquipRefineAoiResultNotify>$$Release,"void Dream_Game_MessageActionPool_ToClientEquipRefineAoiResultNotify___Release (ToClientEquipRefineAoiResultNotify_o* toRelease, const MethodInfo_20A9430* method);",vii
RNG,Random,0x1f68fa0,32935840,XLua.CSObjectWrap.DreamGameMumaActorEntityWrap$$_m_GetRandomFreeSeat,"int32_t XLua_CSObjectWrap_DreamGameMumaActorEntityWrap___m_GetRandomFreeSeat (intptr_t L, const MethodInfo* method);",iii
REFINE,Refine,0x1270bd0,19336144,XLua.CSObjectWrap.DreamGamePlayerActorEntityWrap$$_m_GetRefineLevelBySlot,"int32_t XLua_CSObjectWrap_DreamGamePlayerActorEntityWrap___m_GetRefineLevelBySlot (intptr_t L, const MethodInfo* method);",iii
RNG,Random,0x1c4c6a0,29673120,XLua.CSObjectWrap.DreamGamePlayerSkillManagerWrap$$_m_GenerateLocalRandomPoint_xlua_st_,"int32_t XLua_CSObjectWrap_DreamGamePlayerSkillManagerWrap___m_GenerateLocalRandomPoint_xlua_st_ (intptr_t L, const MethodInfo* method);",iii
RNG,Random,0x13dbae0,20822752,XLua.CSObjectWrap.DreamUtilitiesGameUtilsWrap$$_m_GetRandomRange_xlua_st_,"int32_t XLua_CSObjectWrap_DreamUtilitiesGameUtilsWrap___m_GetRandomRange_xlua_st_ (intptr_t L, const MethodInfo* method);",iii
